R/ro;h/ro;Error_Inner_Thin;Error_Outer_Thin;Error_Inner_Thick;Error_Outer_Thick
16.9;0.055555556;-2.10145;2.08387;1.77908;-2.43792
16.9;0.058823529;-2.07482;2.07016;1.76456;-2.41325
16.9;0.0625;-2.07447;2.09067;1.78428;-2.41523
16.9;0.066666667;-2.01361;2.05687;1.74939;-2.35683
16.9;0.071428571;-1.97214;2.04421;1.73557;-2.31832
16.9;0.076923077;-1.87024;1.98398;1.67385;-2.2197
16.9;0.083333333;-1.77412;1.94638;1.6346;-2.12757
16.9;0.090909091;-1.64026;1.8828;1.56899;-1.99845
16.9;0.1;-1.44512;1.78683;1.47051;-1.80905
16.9;0.111111111;-1.24694;1.7219;1.40264;-1.61827
16.9;0.125;-0.962152;1.63792;1.31493;-1.34301
16.9;0.142857143;-0.607532;1.58238;1.25469;-1.00139
16.9;0.166666667;-0.103513;1.56556;1.23167;-0.515963
16.9;0.2;0.658453;1.67338;1.33103;0.217193
17;0.02;-0.864588;0.848214;0.551125;-1.17285
17;0.020408163;-0.978276;0.959317;0.662468;-1.28711
17;0.020833333;-0.963492;0.943159;0.646164;-1.27251
17;0.021276596;-1.12292;1.09494;0.7983;-1.43268
17;0.02173913;-1.14967;1.12072;0.824048;-1.45977
17;0.022222222;-1.17881;1.14955;0.852861;-1.48926
17;0.022727273;-1.20303;1.17469;0.877957;-1.51383
17;0.023255814;-1.23513;1.20322;0.906455;-1.54632
17;0.023809524;-1.26344;1.2306;0.933793;-1.57502
17;0.024390244;-1.29244;1.25885;0.961996;-1.60444
17;0.025;-1.32245;1.28756;0.99065;-1.63488
17;0.025641026;-1.35408;1.31774;1.02077;-1.66696
17;0.026315789;-1.38364;1.34674;1.04971;-1.697
17;0.027027027;-1.41854;1.37731;1.08021;-1.7324
17;0.027777778;-1.44941;1.40852;1.11134;-1.76379
17;0.028571429;-1.48125;1.44015;1.14288;-1.79618
17;0.029411765;-1.51262;1.47055;1.17319;-1.82812
17;0.03030303;-1.64668;1.6162;1.31907;-1.96311
17;0.03125;-1.69321;1.64297;1.34571;-2.01032
17;0.032258065;-1.72696;1.67702;1.37963;-2.04475
17;0.033333333;-1.76451;1.71461;1.41709;-2.08304
17;0.034482759;-1.79825;1.74496;1.44727;-2.11754
17;0.035714286;-1.82963;1.77613;1.47825;-2.14974
17;0.037037037;-1.85521;1.80327;1.50517;-2.17617
17;0.038461538;-1.88824;1.83509;1.53676;-2.21014
17;0.04;-1.90826;1.85804;1.55942;-2.23112
17;0.041666667;-2.01919;1.96196;1.66328;-2.34339
17;0.043478261;-2.03457;1.98091;1.68187;-2.35989
17;0.045454545;-2.0485;1.9977;1.69825;-2.37504
17;0.047619048;-2.053;2.01021;1.7103;-2.38086
17;0.05;-2.05472;2.01587;1.71543;-2.38404
17;0.052631579;-2.108;2.08252;1.78167;-2.4391
17;0.055555556;-2.08882;2.06846;1.76689;-2.42165
17;0.058823529;-2.05742;2.05663;1.75425;-2.39218
17;0.0625;-2.05722;2.07568;1.7725;-2.3943
17;0.066666667;-1.99652;2.04146;1.7372;-2.33605
17;0.071428571;-1.95363;2.02972;1.72429;-2.2961
17;0.076923077;-1.85706;1.96755;1.66062;-2.20282
17;0.083333333;-1.75677;1.92931;1.62073;-2.10648
17;0.090909091;-1.62313;1.86228;1.55166;-1.97757
17;0.1;-1.42593;1.77001;1.45688;-1.78607
17;0.111111111;-1.22912;1.70859;1.39253;-1.59663
17;0.125;-0.944585;1.62155;1.30174;-1.32157
17;0.142857143;-0.590297;1.56492;1.2404;-0.980222
17;0.166666667;-0.0888912;1.5535;1.22279;-0.497321
17;0.2;0.669103;1.66292;1.32373;0.231997
17.1;0.02;-0.866585;0.848756;0.554946;-1.17145
17.1;0.020408163;-0.918543;0.899033;0.605278;-1.22379
17.1;0.020833333;-1.07387;1.04686;0.753451;-1.37982
17.1;0.021276596;-1.12267;1.0962;0.802831;-1.42901
17.1;0.02173913;-1.14917;1.12181;0.828408;-1.45585
17.1;0.022222222;-1.17851;1.14983;0.856402;-1.48554
17.1;0.022727273;-1.20598;1.17563;0.882172;-1.51337
17.1;0.023255814;-1.23431;1.20331;0.909809;-1.54208
17.1;0.023809524;-1.26258;1.23048;0.936933;-1.57074
17.1;0.024390244;-1.29154;1.25827;0.964677;-1.60012
17.1;0.025;-1.32126;1.2865;0.992848;-1.63026
17.1;0.025641026;-1.3531;1.31691;1.0232;-1.66256
17.1;0.026315789;-1.38671;1.34616;1.05238;-1.69665
17.1;0.027027027;-1.41663;1.37621;1.08236;-1.72705
17.1;0.027777778;-1.448;1.40634;1.11241;-1.75894
17.1;0.028571429;-1.47949;1.4371;1.14308;-1.79097
17.1;0.029411765;-1.5117;1.46799;1.17387;-1.82375
17.1;0.03030303;-1.63778;1.61101;1.31711;-1.95072
17.1;0.03125;-1.68234;1.64329;1.34927;-1.99596
17.1;0.032258065;-1.72215;1.67275;1.37859;-2.03647
17.1;0.033333333;-1.7588;1.7099;1.4156;-2.07384
17.1;0.034482759;-1.79266;1.73977;1.4453;-2.10847
17.1;0.035714286;-1.82342;1.77042;1.47576;-2.14004
17.1;0.037037037;-1.84912;1.79666;1.50177;-2.16658
17.1;0.038461538;-1.88063;1.82787;1.53275;-2.19902
17.1;0.04;-1.89986;1.85054;1.55514;-2.2192
17.1;0.041666667;-2.00948;1.9534;1.65792;-2.33015
17.1;0.043478261;-2.02389;1.97157;1.67572;-2.34567
17.1;0.045454545;-2.03725;1.98751;1.69125;-2.36025
17.1;0.047619048;-2.04112;1.99908;1.70236;-2.36543
17.1;0.05;-2.0416;2.00418;1.70692;-2.36735
17.1;0.052631579;-2.0935;2.06974;1.77206;-2.42101
17.1;0.055555556;-2.07092;2.05655;1.75815;-2.40016
17.1;0.058823529;-2.04092;2.04174;1.74253;-2.37208
17.1;0.0625;-2.0402;2.06045;1.76043;-2.37367
17.1;0.066666667;-1.97818;2.02517;1.72406;-2.31409
17.1;0.071428571;-1.93537;2.01361;1.71134;-2.27419
17.1;0.076923077;-1.83802;1.95088;1.6471;-2.18012
17.1;0.083333333;-1.73775;1.91282;1.60738;-2.08378
17.1;0.090909091;-1.60415;1.84599;1.53851;-1.95488
17.1;0.1;-1.40699;1.75296;1.44297;-1.7634
17.1;0.111111111;-1.2089;1.69284;1.37992;-1.57264
17.1;0.125;-0.928789;1.6062;1.28953;-1.30197
17.1;0.142857143;-0.575098;1.55448;1.23311;-0.961158
17.1;0.166666667;-0.0745277;1.54123;1.21364;-0.479002
17.1;0.2;0.68221;1.65433;1.31827;0.249204
17.2;0.02;-0.867801;0.850034;0.55945;-1.16933
17.2;0.020408163;-0.92331;0.898982;0.608449;-1.22523
17.2;0.020833333;-1.07472;1.04785;0.757659;-1.37732
17.2;0.021276596;-1.12395;1.09621;0.806056;-1.42694
17.2;0.02173913;-1.15025;1.12163;0.83144;-1.45357
17.2;0.022222222;-1.17891;1.15009;0.859875;-1.48258
17.2;0.022727273;-1.20356;1.17483;0.884575;-1.50759
17.2;0.023255814;-1.23445;1.20295;0.912659;-1.53885
17.2;0.023809524;-1.26245;1.2299;0.939562;-1.56725
17.2;0.024390244;-1.29089;1.2577;0.96731;-1.59609
17.2;0.025;-1.3203;1.28569;0.995245;-1.62593
17.2;0.025641026;-1.3521;1.31586;1.02535;-1.65818
17.2;0.026315789;-1.36628;1.35265;1.0621;-1.67277
17.2;0.027027027;-1.41552;1.3741;1.08345;-1.72256
17.2;0.027777778;-1.44597;1.40446;1.11373;-1.75352
17.2;0.028571429;-1.46127;1.44066;1.14985;-1.76931
17.2;0.029411765;-1.50057;1.46633;1.1754;-1.8092
17.2;0.03030303;-1.6342;1.60761;1.31689;-1.94374
17.2;0.03125;-1.67828;1.63981;1.34897;-1.98849
17.2;0.032258065;-1.7186;1.66856;1.37757;-2.0295
17.2;0.033333333;-1.74945;1.70178;1.41065;-2.06106
17.2;0.034482759;-1.78622;1.73402;1.44272;-2.0986
17.2;0.035714286;-1.81366;1.76143;1.46992;-2.12683
17.2;0.037037037;-1.8409;1.78983;1.4981;-2.15492
17.2;0.038461538;-1.8671;1.81787;1.52589;-2.18202
17.2;0.04;-1.89126;1.84283;1.55057;-2.20715
17.2;0.041666667;-2.00001;1.94462;1.65228;-2.31721
17.2;0.043478261;-2.01345;1.96615;1.67346;-2.33176
17.2;0.045454545;-2.02624;1.97752;1.68441;-2.34576
17.2;0.047619048;-2.02948;1.98863;1.69504;-2.3503
17.2;0.05;-2.02818;1.99274;1.69861;-2.35042
17.2;0.052631579;-2.07808;2.05874;1.76419;-2.40207
17.2;0.055555556;-2.05817;2.04228;1.74699;-2.38388
17.2;0.058823529;-2.02466;2.02379;1.72769;-2.35228
17.2;0.0625;-2.02344;2.04559;1.74868;-2.35334
17.2;0.066666667;-1.96158;2.00994;1.71194;-2.29392
17.2;0.071428571;-1.91735;1.99728;1.6981;-2.25259
17.2;0.076923077;-1.81399;1.93399;1.63331;-2.15246
17.2;0.083333333;-1.72089;1.89773;1.59539;-2.0633
17.2;0.090909091;-1.58541;1.82946;1.52508;-1.9325
17.2;0.1;-1.38947;1.73766;1.43076;-1.74221
17.2;0.111111111;-1.19291;1.67687;1.36703;-1.55295
17.2;0.125;-0.911725;1.59189;1.27831;-1.28116
17.2;0.142857143;-0.560149;1.54092;1.22264;-0.942408
17.2;0.166666667;-0.060418;1.53045;1.20595;-0.461001
17.2;0.2;0.692338;1.64554;1.31256;0.263354
17.3;0.02;-0.86925;0.850896;0.563484;-1.1675
17.3;0.020408163;-0.92124;0.901657;0.614299;-1.21986
17.3;0.020833333;-1.07558;1.04862;0.761591;-1.37489
17.3;0.021276596;-1.12394;1.09743;0.810437;-1.42364
17.3;0.02173913;-1.15022;1.12268;0.83566;-1.45024
17.3;0.022222222;-1.17908;1.15055;0.863499;-1.47945
17.3;0.022727273;-1.20629;1.17576;0.888668;-1.50701
17.3;0.023255814;-1.2341;1.20326;0.916126;-1.53519
17.3;0.023809524;-1.26182;1.22979;0.942602;-1.56331
17.3;0.024390244;-1.29022;1.25714;0.969901;-1.5921
17.3;0.025;-1.31932;1.28491;0.997606;-1.62163
17.3;0.025641026;-1.3508;1.31483;1.02747;-1.65355
17.3;0.026315789;-1.38375;1.34331;1.05588;-1.68697
17.3;0.027027027;-1.41296;1.37307;1.08556;-1.71666
17.3;0.027777778;-1.44359;1.40237;1.11477;-1.7478
17.3;0.028571429;-1.47458;1.43252;1.14483;-1.77933
17.3;0.029411765;-1.50565;1.46276;1.17497;-1.81096
17.3;0.03030303;-1.63053;1.60428;1.31669;-1.93672
17.3;0.03125;-1.67413;1.63581;1.34809;-1.98098
17.3;0.032258065;-1.71392;1.66415;1.37628;-2.02146
17.3;0.033333333;-1.74421;1.69694;1.40892;-2.05245
17.3;0.034482759;-1.78038;1.72871;1.44052;-2.08938
17.3;0.035714286;-1.80716;1.75562;1.46722;-2.11695
17.3;0.037037037;-1.8337;1.78313;1.49451;-2.14433
17.3;0.038461538;-1.85955;1.81094;1.52207;-2.17108
17.3;0.04;-1.88291;1.83489;1.54573;-2.1954
17.3;0.041666667;-1.99032;1.936;1.64676;-2.30411
17.3;0.043478261;-2.00277;1.95678;1.66717;-2.31766
17.3;0.045454545;-2.01497;1.96731;1.67728;-2.33106
17.3;0.047619048;-2.01756;1.97796;1.68746;-2.33494
17.3;0.05;-2.01554;1.98108;1.69003;-2.33433
17.3;0.052631579;-2.0652;2.04449;1.75301;-2.38574
17.3;0.055555556;-2.04137;2.02991;1.7377;-2.36361
17.3;0.058823529;-2.00864;2.00957;1.71653;-2.33277
17.3;0.0625;-2.0069;2.0305;1.73665;-2.33332
17.3;0.066666667;-1.94373;1.99449;1.69954;-2.27256
17.3;0.071428571;-1.89877;1.98141;1.68529;-2.23048
17.3;0.076923077;-1.79543;1.91762;1.61998;-2.13036
17.3;0.083333333;-1.70045;1.87997;1.58067;-2.0393
17.3;0.090909091;-1.56692;1.81272;1.51137;-1.91042
17.3;0.1;-1.37103;1.72115;1.41729;-1.72016
17.3;0.111111111;-1.17451;1.66178;1.35499;-1.5309
17.3;0.125;-0.894906;1.5761;1.26556;-1.26066
17.3;0.142857143;-0.543668;1.5286;1.21335;-0.922179
17.3;0.166666667;-0.0487083;1.51947;1.198;-0.44547
17.3;0.2;0.704932;1.63655;1.30659;0.279919
17.4;0.02;-0.869909;0.852695;0.568406;-1.16492
17.4;0.020408163;-0.924597;0.900181;0.615934;-1.21999
17.4;0.020833333;-1.07817;1.04737;0.763445;-1.37424
17.4;0.021276596;-1.12504;1.0974;0.813523;-1.42149
17.4;0.02173913;-1.15109;1.12248;0.838563;-1.44786
17.4;0.022222222;-1.17926;1.15058;0.866639;-1.47638
17.4;0.022727273;-1.20363;1.17495;0.890961;-1.50109
17.4;0.023255814;-1.23398;1.20269;0.918651;-1.53182
17.4;0.023809524;-1.26142;1.22923;0.945141;-1.55965
17.4;0.024390244;-1.28952;1.2566;0.972456;-1.58814
17.4;0.025;-1.31857;1.28414;0.999936;-1.61762
17.4;0.025641026;-1.34946;1.31358;1.02932;-1.64895
17.4;0.026315789;-1.3624;1.35038;1.06606;-1.6623
17.4;0.027027027;-1.41175;1.37053;1.08611;-1.71218
17.4;0.027777778;-1.44144;1.40059;1.11608;-1.74237
17.4;0.028571429;-1.45592;1.43619;1.1516;-1.75734
17.4;0.029411765;-1.49467;1.46095;1.17624;-1.79667
17.4;0.03030303;-1.6271;1.60102;1.31651;-1.92999
17.4;0.03125;-1.66988;1.63218;1.34754;-1.97343
17.4;0.032258065;-1.70812;1.66014;1.37534;-2.01235
17.4;0.033333333;-1.74308;1.69569;1.41075;-2.04802
17.4;0.034482759;-1.77513;1.72384;1.43872;-2.08082
17.4;0.035714286;-1.80394;1.75266;1.46733;-2.11041
17.4;0.037037037;-1.83147;1.78115;1.4956;-2.13878
17.4;0.038461538;-1.85716;1.80672;1.52092;-2.16537
17.4;0.04;-1.87435;1.82711;1.541;-2.1835
17.4;0.041666667;-1.98087;1.92717;1.64097;-2.2913
17.4;0.043478261;-1.9928;1.9476;1.66103;-2.30432
17.4;0.045454545;-2.00344;1.95689;1.66989;-2.31616
17.4;0.047619048;-2.00588;1.96616;1.67868;-2.31988
17.4;0.05;-2.00258;1.96968;1.68165;-2.31799
17.4;0.052631579;-2.05141;2.03204;1.74358;-2.36854
17.4;0.055555556;-2.02908;2.01519;1.72599;-2.34791
17.4;0.058823529;-1.99415;2.00022;1.71021;-2.31487
17.4;0.0625;-1.98991;2.0158;1.72496;-2.31288
17.4;0.066666667;-1.92686;1.97945;1.68751;-2.25223
17.4;0.071428571;-1.88203;1.96532;1.6722;-2.21028
17.4;0.076923077;-1.77886;1.90402;1.60939;-2.11031
17.4;0.083333333;-1.68025;1.86362;1.56732;-2.01559
17.4;0.090909091;-1.54445;1.80378;1.50545;-1.88442
17.4;0.1;-1.35282;1.70541;1.40455;-1.69839
17.4;0.111111111;-1.15767;1.64648;1.34268;-1.51048
17.4;0.125;-0.878327;1.56387;1.25632;-1.24045
17.4;0.142857143;-0.529208;1.51607;1.20381;-0.904038
17.4;0.166666667;-0.0350924;1.50828;1.1898;-0.428085
17.4;0.2;0.717277;1.62945;1.30247;0.296173
17.5;0.02;-0.8712;0.853508;0.572288;-1.16304
17.5;0.020408163;-0.924435;0.904781;0.623611;-1.21664
17.5;0.020833333;-1.07842;1.0491;0.768243;-1.3713
17.5;0.021276596;-1.12505;1.0986;0.817777;-1.41831
17.5;0.02173913;-1.15084;1.12352;0.842664;-1.44442
17.5;0.022222222;-1.17966;1.15104;0.870153;-1.47358
17.5;0.022727273;-1.20587;1.17633;0.895392;-1.50014
17.5;0.023255814;-1.2336;1.20279;0.921805;-1.52824
17.5;0.023809524;-1.26076;1.22891;0.947873;-1.55578
17.5;0.024390244;-1.2888;1.25584;0.974745;-1.58421
17.5;0.025;-1.31753;1.28316;1.002;-1.61337
17.5;0.025641026;-1.34835;1.31237;1.03115;-1.64463
17.5;0.026315789;-1.38006;1.34136;1.06006;-1.6768
17.5;0.027027027;-1.40936;1.36959;1.08821;-1.70657
17.5;0.027777778;-1.43922;1.39859;1.11712;-1.73693
17.5;0.028571429;-1.4688;1.42816;1.14659;-1.76703
17.5;0.029411765;-1.49929;1.45751;1.17583;-1.79808
17.5;0.03030303;-1.62326;1.59754;1.31606;-1.92291
17.5;0.03125;-1.66552;1.62835;1.34673;-1.96583
17.5;0.032258065;-1.70457;1.6556;1.37383;-2.00556
17.5;0.033333333;-1.73724;1.68851;1.40658;-2.03892
17.5;0.034482759;-1.76865;1.71777;1.43566;-2.07107
17.5;0.035714286;-1.79752;1.74744;1.46513;-2.10072
17.5;0.037037037;-1.8196;1.77048;1.48793;-2.12362
17.5;0.038461538;-1.8435;1.79495;1.51214;-2.14841
17.5;0.04;-1.8656;1.8195;1.53639;-2.17145
17.5;0.041666667;-1.97119;1.91852;1.63532;-2.27832
17.5;0.043478261;-1.98211;1.93821;1.65463;-2.29033
17.5;0.045454545;-1.99214;1.94668;1.66266;-2.30154
17.5;0.047619048;-1.99338;1.95505;1.67056;-2.30405
17.5;0.05;-1.98986;1.95805;1.67301;-2.30192
17.5;0.052631579;-2.03726;2.01887;1.73338;-2.35105
17.5;0.055555556;-2.01519;2.00238;1.71616;-2.33067
17.5;0.058823529;-1.98054;1.9884;1.70135;-2.2979
17.5;0.0625;-1.97315;2.00028;1.7124;-2.29274
17.5;0.066666667;-1.90947;1.9642;1.67522;-2.23145
17.5;0.071428571;-1.86391;1.9504;1.66023;-2.18875
17.5;0.076923077;-1.7599;1.88646;1.59478;-2.08791
17.5;0.083333333;-1.66124;1.84705;1.5537;-1.99312
17.5;0.090909091;-1.52748;1.78392;1.48853;-1.86398
17.5;0.1;-1.3407;1.69143;1.39352;-1.6828
17.5;0.111111111;-1.14106;1.62875;1.32789;-1.49035
17.5;0.125;-0.861984;1.55017;1.24557;-1.22054
17.5;0.142857143;-0.514984;1.50334;1.19402;-0.886193
17.5;0.166666667;-0.0217168;1.4986;1.18307;-0.411
17.5;0.2;0.721214;1.62215;1.29812;0.303924
17.6;0.02;-0.872304;0.854688;0.576487;-1.16101
17.6;0.020408163;-0.926158;0.901895;0.623732;-1.21524
17.6;0.020833333;-1.07782;1.05062;0.77278;-1.36757
17.6;0.021276596;-1.12593;1.09835;0.82054;-1.41605
17.6;0.02173913;-1.15171;1.1231;0.845249;-1.44215
17.6;0.022222222;-1.17959;1.15086;0.872979;-1.47037
17.6;0.022727273;-1.20342;1.17487;0.896939;-1.49454
17.6;0.023255814;-1.23345;1.20223;0.924251;-1.52494
17.6;0.023809524;-1.26055;1.22815;0.950115;-1.55242
17.6;0.024390244;-1.28804;1.2551;0.977008;-1.5803
17.6;0.025;-1.31645;1.2822;1.00404;-1.60913
17.6;0.025641026;-1.34693;1.31119;1.03296;-1.64004
17.6;0.026315789;-1.36024;1.34725;1.06897;-1.65376
17.6;0.027027027;-1.40804;1.36713;1.08875;-1.70208
17.6;0.027777778;-1.43694;1.39638;1.1179;-1.73148
17.6;0.028571429;-1.45088;1.43113;1.15257;-1.7459
17.6;0.029411765;-1.48875;1.45527;1.17657;-1.78434
17.6;0.03030303;-1.61963;1.59415;1.31564;-1.91609
17.6;0.03125;-1.66139;1.6243;1.34565;-1.9585
17.6;0.032258065;-1.69989;1.65116;1.37236;-1.99768
17.6;0.033333333;-1.73197;1.68365;1.4047;-2.03045
17.6;0.034482759;-1.76275;1.71247;1.43333;-2.06196
17.6;0.035714286;-1.79094;1.74132;1.46197;-2.09093
17.6;0.037037037;-1.81229;1.76384;1.48425;-2.11309
17.6;0.038461538;-1.83581;1.78775;1.50789;-2.13749
17.6;0.04;-1.85706;1.81167;1.53152;-2.15968
17.6;0.041666667;-1.96173;1.91006;1.6298;-2.26562
17.6;0.043478261;-1.97165;1.9286;1.64797;-2.27661
17.6;0.045454545;-1.98107;1.93669;1.65561;-2.2872
17.6;0.047619048;-1.98163;1.94464;1.66309;-2.28903
17.6;0.05;-1.97681;1.9467;1.66459;-2.28559
17.6;0.052631579;-2.02161;2.007;1.72444;-2.3321
17.6;0.055555556;-1.99847;1.98936;1.70606;-2.31063
17.6;0.058823529;-1.96261;1.96844;1.6843;-2.27664
17.6;0.0625;-1.95731;1.98695;1.70198;-2.27357
17.6;0.066666667;-1.89306;1.94938;1.66331;-2.21169
17.6;0.071428571;-1.84602;1.93526;1.64801;-2.1675
17.6;0.076923077;-1.74203;1.87093;1.58216;-2.06668
17.6;0.083333333;-1.64532;1.83108;1.54063;-1.97381
17.6;0.090909091;-1.50864;1.76831;1.47583;-1.84172
17.6;0.1;-1.3171;1.67427;1.37926;-1.65574
17.6;0.111111111;-1.12337;1.61635;1.31839;-1.46919
17.6;0.125;-0.847387;1.53627;1.23456;-1.20244
17.6;0.142857143;-0.500994;1.49185;1.18543;-0.868638
17.6;0.166666667;-0.00642687;1.48873;1.17609;-0.39205
17.6;0.2;0.738515;1.61257;1.29142;0.325037
17.7;0.02;-0.873624;0.855275;0.580043;-1.15926
17.7;0.020408163;-0.924767;0.905093;0.629905;-1.21076
17.7;0.020833333;-1.07979;1.05034;0.775454;-1.36645
17.7;0.021276596;-1.12573;1.09933;0.824481;-1.41276
17.7;0.02173913;-1.15145;1.12414;0.849251;-1.4388
17.7;0.022222222;-1.17974;1.15112;0.87619;-1.46743
17.7;0.022727273;-1.20564;1.17605;0.901072;-1.49367
17.7;0.023255814;-1.23279;1.20214;0.927111;-1.52119
17.7;0.023809524;-1.25959;1.22787;0.952788;-1.54836
17.7;0.024390244;-1.28725;1.25439;0.979249;-1.57641
17.7;0.025;-1.31533;1.28128;1.00607;-1.6049
17.7;0.025641026;-1.34546;1.31005;1.03477;-1.63546
17.7;0.026315789;-1.37671;1.33831;1.06295;-1.66716
17.7;0.027027027;-1.40524;1.36603;1.09059;-1.69617
17.7;0.027777778;-1.43458;1.39423;1.11869;-1.726
17.7;0.028571429;-1.4633;1.42323;1.14759;-1.75524
17.7;0.029411765;-1.49319;1.45169;1.17593;-1.78567
17.7;0.03030303;-1.61559;1.59055;1.31497;-1.90891
17.7;0.03125;-1.65715;1.62034;1.34462;-1.95111
17.7;0.032258065;-1.69373;1.64683;1.37095;-1.98836
17.7;0.033333333;-1.72692;1.68082;1.40479;-2.02225
17.7;0.034482759;-1.75744;1.70763;1.43141;-2.05349
17.7;0.035714286;-1.78459;1.735;1.45857;-2.08141
17.7;0.037037037;-1.80639;1.75806;1.48138;-2.10402
17.7;0.038461538;-1.83368;1.78548;1.50854;-2.13219
17.7;0.04;-1.84875;1.80403;1.52678;-2.14818
17.7;0.041666667;-1.95205;1.90139;1.62403;-2.25274
17.7;0.043478261;-1.96141;1.91546;1.63772;-2.26316
17.7;0.045454545;-1.97021;1.92736;1.64918;-2.27313
17.7;0.047619048;-1.96958;1.93357;1.6549;-2.27376
17.7;0.05;-1.96398;1.93514;1.65591;-2.26954
17.7;0.052631579;-2.00965;1.99492;1.71523;-2.31689
17.7;0.055555556;-1.98563;1.97667;1.69624;-2.29455
17.7;0.058823529;-1.94945;1.96072;1.67946;-2.26022
17.7;0.0625;-1.941;1.9716;1.68951;-2.25398
17.7;0.066666667;-1.87612;1.93435;1.65115;-2.19146
17.7;0.071428571;-1.82916;1.91922;1.63483;-2.14734
17.7;0.076923077;-1.73138;1.8552;1.56929;-2.05273
17.7;0.083333333;-1.62771;1.81572;1.52813;-1.95287
17.7;0.090909091;-1.49107;1.7525;1.46287;-1.82079
17.7;0.1;-1.29958;1.65988;1.36772;-1.63484
17.7;0.111111111;-1.10722;1.60153;1.30642;-1.44963
17.7;0.125;-0.831503;1.52216;1.22331;-1.1831
17.7;0.142857143;-0.485456;1.47581;1.17223;-0.849584
17.7;0.166666667;0.0043306;1.47695;1.16715;-0.377707
17.7;0.2;0.747417;1.6028;1.28449;0.337658
17.8;0.02;-0.874546;0.856236;0.583926;-1.15716
17.8;0.020408163;-0.927959;0.903565;0.63129;-1.21093
17.8;0.020833333;-1.07877;1.05185;0.779884;-1.3624
17.8;0.021276596;-1.12683;1.09909;0.827146;-1.41082
17.8;0.02173913;-1.15208;1.12352;0.851536;-1.43639
17.8;0.022222222;-1.17965;1.15095;0.878935;-1.46429
17.8;0.022727273;-1.20315;1.17462;0.902548;-1.48813
17.8;0.023255814;-1.23259;1.20161;0.929497;-1.51794
17.8;0.023809524;-1.25933;1.22716;0.95498;-1.54504
17.8;0.024390244;-1.28642;1.25348;0.981239;-1.57253
17.8;0.025;-1.31416;1.28016;1.00785;-1.60067
17.8;0.025641026;-1.3442;1.3087;1.03632;-1.63114
17.8;0.026315789;-1.35595;1.34455;1.07211;-1.64329
17.8;0.027027027;-1.40379;1.36343;1.09088;-1.69164
17.8;0.027777778;-1.43215;1.39188;1.11924;-1.72049
17.8;0.028571429;-1.44552;1.42607;1.15333;-1.73433
17.8;0.029411765;-1.48247;1.4496;1.17673;-1.77185
17.8;0.03030303;-1.61176;1.58703;1.31434;-1.902
17.8;0.03125;-1.65279;1.61648;1.34364;-1.94366
17.8;0.032258065;-1.68914;1.6426;1.3696;-1.98068
17.8;0.033333333;-1.72138;1.67588;1.40272;-2.0136
17.8;0.034482759;-1.75161;1.70225;1.4289;-2.04455
17.8;0.035714286;-1.77769;1.72916;1.4556;-2.07139
17.8;0.037037037;-1.79912;1.75136;1.47754;-2.09363
17.8;0.038461538;-1.8256;1.77823;1.50415;-2.12099
17.8;0.04;-1.84022;1.79656;1.52217;-2.13652
17.8;0.041666667;-1.94258;1.89291;1.6184;-2.24012
17.8;0.043478261;-1.95138;1.90628;1.63138;-2.24998
17.8;0.045454545;-1.95908;1.91739;1.64206;-2.25884
17.8;0.047619048;-1.95774;1.9232;1.64738;-2.25875
17.8;0.05;-1.95137;1.92385;1.64746;-2.25375
17.8;0.052631579;-1.99616;1.98263;1.70578;-2.30022
17.8;0.055555556;-1.97057;1.96324;1.68564;-2.27629
17.8;0.058823529;-1.9326;1.946;1.66757;-2.24016
17.8;0.0625;-1.9256;1.95846;1.67919;-2.23536
17.8;0.066666667;-1.86014;1.91976;1.63938;-2.17226
17.8;0.071428571;-1.81252;1.90367;1.62209;-2.12744
17.8;0.076923077;-1.71396;1.84;1.55691;-2.03204
17.8;0.083333333;-1.60651;1.79771;1.51293;-1.92837
17.8;0.090909091;-1.47372;1.73737;1.45056;-1.80014
17.8;0.1;-1.28345;1.64429;1.35495;-1.61538
17.8;0.111111111;-1.0913;1.58761;1.29532;-1.43034
17.8;0.125;-0.815842;1.50911;1.21307;-1.16404
17.8;0.142857143;-0.47192;1.46392;1.16316;-0.832594
17.8;0.166666667;0.0170107;1.46669;1.1597;-0.361488
17.8;0.2;0.758808;1.59494;1.27943;0.352722
17.9;0.02;-0.875676;0.857189;0.587755;-1.15531
17.9;0.020408163;-1.03768;1.01247;0.743361;-1.31797
17.9;0.020833333;-0.970131;0.949723;0.680346;-1.25046
17.9;0.021276596;-1.12639;1.10007;0.830998;-1.40739
17.9;0.02173913;-1.1518;1.12436;0.855249;-1.43311
17.9;0.022222222;-1.17954;1.15123;0.882075;-1.46118
17.9;0.022727273;-1.20508;1.17561;0.906401;-1.48707
17.9;0.023255814;-1.23188;1.20134;0.932083;-1.51422
17.9;0.023809524;-1.25829;1.2267;0.957384;-1.541
17.9;0.024390244;-1.2853;1.25283;0.983452;-1.56839
17.9;0.025;-1.31295;1.27908;1.00962;-1.59645
17.9;0.025641026;-1.34262;1.30716;1.03763;-1.62655
17.9;0.026315789;-1.37312;1.33495;1.06534;-1.65749
17.9;0.027027027;-1.40113;1.36218;1.09248;-1.68597
17.9;0.027777778;-1.42963;1.38986;1.12007;-1.71496
17.9;0.028571429;-1.45777;1.41804;1.14813;-1.7436
